0	0.000000
1	0.017455
2	0.034921
3	0.052408
4	0.069927
5	0.087489
6	0.105104
7	0.122785
8	0.140541
9	0.158384
10	0.176327
11	0.194380
12	0.212557
13	0.230868
14	0.249328
15	0.267949
16	0.286745
17	0.305731
18	0.324920
19	0.344328
20	0.363970
21	0.383864
22	0.404026
23	0.424475
24	0.445229
25	0.466308
26	0.487733
27	0.509525
28	0.531709
29	0.554309
30	0.577350
31	0.600861
32	0.624869
33	0.649408
34	0.674509
35	0.700208
36	0.726543
37	0.753554
38	0.781286
39	0.809784
40	0.839100
41	0.869287
42	0.900404
43	0.932515
44	0.965689
45	1.000000
46	1.035530
47	1.072369
48	1.110613
49	1.150368
50	1.191754
51	1.234897
52	1.279942
53	1.327045
54	1.376382
55	1.428148
56	1.482561
57	1.539865
58	1.600335
59	1.664279
60	1.732051
61	1.804048
62	1.880726
63	1.962611
64	2.050304
65	2.144507
66	2.246037
67	2.355852
68	2.475087
69	2.605089
70	2.747477
71	2.904211
72	3.077684
73	3.270853
74	3.487414
75	3.732051
76	4.010781
77	4.331476
78	4.704630
79	5.144554
80	5.671282
81	6.313752
82	7.115370
83	8.144346
84	9.514364
85	11.430052
86	14.300666
87	19.081137
88	28.636253
89	57.289962
90	16331778728383844.000000
91	-57.289962
92	-28.636253
93	-19.081137
94	-14.300666
95	-11.430052
96	-9.514364
97	-8.144346
98	-7.115370
99	-6.313752
100	-5.671282
101	-5.144554
102	-4.704630
103	-4.331476
104	-4.010781
105	-3.732051
106	-3.487414
107	-3.270853
108	-3.077684
109	-2.904211
110	-2.747477
111	-2.605089
112	-2.475087
113	-2.355852
114	-2.246037
115	-2.144507
116	-2.050304
117	-1.962611
118	-1.880726
119	-1.804048
120	-1.732051
121	-1.664279
122	-1.600335
123	-1.539865
124	-1.482561
125	-1.428148
126	-1.376382
127	-1.327045
128	-1.279942
129	-1.234897
130	-1.191754
131	-1.150368
132	-1.110613
133	-1.072369
134	-1.035530
135	-1.000000
136	-0.965689
137	-0.932515
138	-0.900404
139	-0.869287
140	-0.839100
141	-0.809784
142	-0.781286
143	-0.753554
144	-0.726543
145	-0.700208
146	-0.674509
147	-0.649408
148	-0.624869
149	-0.600861
150	-0.577350
151	-0.554309
152	-0.531709
153	-0.509525
154	-0.487733
155	-0.466308
156	-0.445229
157	-0.424475
158	-0.404026
159	-0.383864
160	-0.363970
161	-0.344328
162	-0.324920
163	-0.305731
164	-0.286745
165	-0.267949
166	-0.249328
167	-0.230868
168	-0.212557
169	-0.194380
170	-0.176327
171	-0.158384
172	-0.140541
173	-0.122785
174	-0.105104
175	-0.087489
176	-0.069927
177	-0.052408
178	-0.034921
179	-0.017455
180	-0.000000
181	0.017455
182	0.034921
183	0.052408
184	0.069927
185	0.087489
186	0.105104
187	0.122785
188	0.140541
189	0.158384
190	0.176327
191	0.194380
192	0.212557
193	0.230868
194	0.249328
195	0.267949
196	0.286745
197	0.305731
198	0.324920
199	0.344328
200	0.363970
201	0.383864
202	0.404026
203	0.424475
204	0.445229
205	0.466308
206	0.487733
207	0.509525
208	0.531709
209	0.554309
210	0.577350
211	0.600861
212	0.624869
213	0.649408
214	0.674509
215	0.700208
216	0.726543
217	0.753554
218	0.781286
219	0.809784
220	0.839100
221	0.869287
222	0.900404
223	0.932515
224	0.965689
225	1.000000
226	1.035530
227	1.072369
228	1.110613
229	1.150368
230	1.191754
231	1.234897
232	1.279942
233	1.327045
234	1.376382
235	1.428148
236	1.482561
237	1.539865
238	1.600335
239	1.664279
240	1.732051
241	1.804048
242	1.880726
243	1.962611
244	2.050304
245	2.144507
246	2.246037
247	2.355852
248	2.475087
249	2.605089
250	2.747477
251	2.904211
252	3.077684
253	3.270853
254	3.487414
255	3.732051
256	4.010781
257	4.331476
258	4.704630
259	5.144554
260	5.671282
261	6.313752
262	7.115370
263	8.144346
264	9.514364
265	11.430052
266	14.300666
267	19.081137
268	28.636253
269	57.289962
270	5443926242794615.000000
271	-57.289962
272	-28.636253
273	-19.081137
274	-14.300666
275	-11.430052
276	-9.514364
277	-8.144346
278	-7.115370
279	-6.313752
280	-5.671282
281	-5.144554
282	-4.704630
283	-4.331476
284	-4.010781
285	-3.732051
286	-3.487414
287	-3.270853
288	-3.077684
289	-2.904211
290	-2.747477
291	-2.605089
292	-2.475087
293	-2.355852
294	-2.246037
295	-2.144507
296	-2.050304
297	-1.962611
298	-1.880726
299	-1.804048
300	-1.732051
301	-1.664279
302	-1.600335
303	-1.539865
304	-1.482561
305	-1.428148
306	-1.376382
307	-1.327045
308	-1.279942
309	-1.234897
310	-1.191754
311	-1.150368
312	-1.110613
313	-1.072369
314	-1.035530
315	-1.000000
316	-0.965689
317	-0.932515
318	-0.900404
319	-0.869287
320	-0.839100
321	-0.809784
322	-0.781286
323	-0.753554
324	-0.726543
325	-0.700208
326	-0.674509
327	-0.649408
328	-0.624869
329	-0.600861
330	-0.577350
331	-0.554309
332	-0.531709
333	-0.509525
334	-0.487733
335	-0.466308
336	-0.445229
337	-0.424475
338	-0.404026
339	-0.383864
340	-0.363970
341	-0.344328
342	-0.324920
343	-0.305731
344	-0.286745
345	-0.267949
346	-0.249328
347	-0.230868
348	-0.212557
349	-0.194380
350	-0.176327
351	-0.158384
352	-0.140541
353	-0.122785
354	-0.105104
355	-0.087489
356	-0.069927
357	-0.052408
358	-0.034921
359	-0.017455
